timestamp,btc_short_liquidations
1633427700000.0,546.37
1633428300000.0,21409.37
1633429200000.0,11650.56
1633430100000.0,15676.93
1633431000000.0,11737.08
1633431300000.0,2659.19
1633431900000.0,17674.47
1633432800000.0,13479.12
1633434000000.0,16342.85
1633435200000.0,18461.73
1633435800000.0,6219.6
1633436700000.0,22366.12
1633437900000.0,10204.06
1633438800000.0,1160.89
1633439700000.0,12816.4
1633440600000.0,14632.3
1633441200000.0,37524.93
1633442100000.0,14909.66
1633442700000.0,10383.33
1633443300000.0,14304.98
1633443900000.0,10653.54
1633444500000.0,15576.74
1633444800000.0,21464.62
1633445100000.0,2128.08
1633445700000.0,5175.81
1633446600000.0,13211.38
1633446900000.0,5430.22
1633447500000.0,12885.06
1633448400000.0,11104.33
1633449000000.0,1708.02
1633449900000.0,37232.37
1633450500000.0,11521.23
1633451400000.0,20129.09
1633452300000.0,20452.37
1633453200000.0,11724.71
1633454100000.0,10638.86
1633455300000.0,11635.44
1633456500000.0,3686.45
1633457400000.0,61637.12
1633458300000.0,20027.97
1633458600000.0,13895.9
1633459200000.0,11411.66
1633459800000.0,61333.0
1633460700000.0,24203.41
1633461300000.0,11176.66
1633461600000.0,13484.99
1633462500000.0,10776.75
1633463100000.0,18506.4
1633463400000.0,93840.03
1633463700000.0,2691.4
1633464000000.0,24613.03
1633464600000.0,182197.92
1633465200000.0,11093.18
1633465500000.0,28079.17
1633466100000.0,20192.68
1633466700000.0,12841.82
1633467600000.0,12641.54
1633468200000.0,46434.45
1633469100000.0,10793.24
1633469700000.0,20790.43
1633470300000.0,1739.36
1633471200000.0,10472.63
1633471800000.0,10275.47
1633472100000.0,11208.59
1633472700000.0,14617.3
1633474200000.0,10684.41
1633475700000.0,5328.16
1633476600000.0,9185.27
1633477800000.0,18829.27
1633478700000.0,1936.28
1633479300000.0,12658.21
1633480500000.0,6654.93
1633482000000.0,10205.2
1633482600000.0,4005.43
1633482900000.0,10255.31
1633483800000.0,20744.44
1633484700000.0,18224.09
1633485900000.0,10254.03
1633487100000.0,47965.16
1633488300000.0,10618.63
1633489500000.0,11327.65
1633490700000.0,10981.04
1633491600000.0,1118.98
1633493100000.0,13930.64
1633494300000.0,10307.11
1633495500000.0,10198.33
1633496700000.0,97356.85
1633497600000.0,13322.76
1633498200000.0,10938.82
1633498800000.0,27016.79
1633499700000.0,10669.33
1633500900000.0,10258.14
1633502100000.0,11279.82
1633503300000.0,10844.8
1633504200000.0,15664.25
1633505400000.0,14150.08
1633506300000.0,1616.01
1633507200000.0,25546.32
1633507800000.0,13314.65
1633508400000.0,31145.95
1633508700000.0,32932.81
1633509300000.0,19830.29
1633509600000.0,14211.77
1633510200000.0,11444.83
1633510800000.0,12347.99
1633511100000.0,13673.92
1633511700000.0,16796.69
1633512300000.0,15249.43
1633512900000.0,12555.88
1633513500000.0,24921.52
1633514100000.0,8844.04
1633515000000.0,99277.77
1633515600000.0,4398.43
1633516200000.0,35597.07
1633516500000.0,22229.85
1633516800000.0,12585.22
1633517400000.0,10757.71
1633518000000.0,40008.19
1633518600000.0,12301.41
1633519500000.0,11661.2
1633520700000.0,6773.8
1633521600000.0,77803.42
1633522500000.0,29254.04
1633522800000.0,211160.25
1633523100000.0,29348.0
1633523400000.0,3269.15
1633523700000.0,57940.43
1633524300000.0,66868.8
1633524900000.0,5360.22
1633525200000.0,11888.93
1633525500000.0,19152.4
1633525800000.0,3197937.71
1633526100000.0,78372.58
1633526400000.0,33766.67
1633526700000.0,67429.98
1633527000000.0,24990.59
1633527300000.0,44710.14
1633527600000.0,31712.91
1633528200000.0,22732.32
1633528500000.0,23315.12
1633528800000.0,15317.04
1633529100000.0,15340.92
1633529400000.0,15276.93
1633529700000.0,10612.34
1633530000000.0,11367.96
1633530300000.0,11331.65
1633530600000.0,9204.63
1633531200000.0,4731.9
1633531800000.0,46419.89
1633532400000.0,13333.5
1633532700000.0,4374.49
1633533300000.0,6121.13
1633533600000.0,23409.16
1633534200000.0,21016.95
1633534800000.0,32156.0
1633535100000.0,4988.75
1633535700000.0,4059.36
1633536000000.0,14735.84
1633536300000.0,26308.81
1633536600000.0,16696.15
1633537200000.0,1416.71
1633537800000.0,12471.45
1633538400000.0,24749.01
1633539300000.0,12970.08
1633540200000.0,10798.64
1633540800000.0,11780.99
1633542000000.0,13105.29
1633543200000.0,25997.54
1633544100000.0,10614.1
1633545000000.0,15079.38
1633545600000.0,12049.22
1633546200000.0,12100.39
1633546800000.0,16681.4
1633547400000.0,21521.25
1633548600000.0,9520.37
1633549500000.0,4867.73
1633550400000.0,11291.38
1633550700000.0,57786.45
1633551300000.0,10535.12
1633551600000.0,10354.17
1633552500000.0,11693.61
1633553400000.0,13907.66
1633554300000.0,33386.95
1633555800000.0,10336.47
1633557000000.0,4117.67
1633558200000.0,11488.63
1633559100000.0,3349.96
1633560300000.0,19497.9
1633561500000.0,42307.91
1633562100000.0,32531.96
1633562400000.0,2305.51
1633563300000.0,15756.68
1633564200000.0,18614.28
1633565100000.0,12478.82
1633565700000.0,30834.4
1633566000000.0,12208.13
1633566600000.0,12485.71
1633566900000.0,12479.15
1633567200000.0,17783.42
1633567800000.0,1040.25
1633568700000.0,14102.86
1633569600000.0,26222.11
1633570200000.0,12474.7
1633570500000.0,48386.08
1633571100000.0,29934.42
1633571700000.0,16878.13
1633572600000.0,22442.22
1633573500000.0,12825.89
1633574700000.0,10494.06
1633575300000.0,11239.29
1633576500000.0,12956.72
1633577400000.0,12350.99
1633578600000.0,960.24
1633579800000.0,19626.19
1633580700000.0,12880.06
1633581900000.0,12258.71
1633583100000.0,14108.7
1633583700000.0,7972.48
1633584600000.0,10506.57
1633585800000.0,15135.51
1633587000000.0,13156.48
1633588800000.0,15829.59
1633589700000.0,18601.9
1633590600000.0,22833.73
1633591500000.0,22896.24
1633592400000.0,9162.92
1633593600000.0,10819.18
1633594500000.0,1932.8
1633595700000.0,2462.52
1633597200000.0,16417.06
1633597800000.0,18052.36
1633598400000.0,16116.04
1633598700000.0,20831.21
1633599300000.0,14149.24
1633599600000.0,18142.65
1633600200000.0,17698.44
1633601100000.0,11432.11
1633602000000.0,10920.33
1633602900000.0,11756.78
1633603800000.0,5209.46
1633604100000.0,13020.29
1633605000000.0,12021.7
1633605900000.0,34440.58
1633606800000.0,8312.84
1633608000000.0,10248.6
1633608900000.0,32804.54
1633609800000.0,23245.41
1633610100000.0,48761.83
1633610700000.0,14345.97
1633611600000.0,11937.34
1633612500000.0,243.61
1633613400000.0,194087.61
1633614300000.0,16221.86
1633614600000.0,20063.92
1633615200000.0,10660.31
1633615800000.0,14303.9
1633616700000.0,12932.55
1633617300000.0,44949.7
1633617600000.0,26981.6
1633617900000.0,24551.7
1633618200000.0,12046.6
1633618500000.0,22469.82
1633619100000.0,23237.89
1633620000000.0,11527.99
1633620600000.0,12695.53
1633621800000.0,10246.12
1633622400000.0,10387.55
1633623000000.0,17020.16
1633623300000.0,23589.21
1633623900000.0,17030.04
1633624500000.0,9047.46
1633625100000.0,21950.78
1633625700000.0,12879.58
1633626600000.0,12176.69
1633627800000.0,11231.36
1633629000000.0,10949.2
1633629900000.0,2679.64
1633631400000.0,10382.32
1633632600000.0,25099.2
1633634400000.0,10465.6
1633636500000.0,21582.11
1633638300000.0,10890.45
1633639800000.0,8634.6
1633641000000.0,21621.92
1633642200000.0,6291.3
1633643100000.0,14416.93
1633644300000.0,14602.47
1633644600000.0,13529.4
1633644900000.0,10059.46
1633645500000.0,12148.55
1633646700000.0,10003.96
1633648500000.0,17761.8
1633649700000.0,10031.04
1633650900000.0,22092.3
1633652100000.0,4960.9
1633653600000.0,14697.24
1633655100000.0,11945.2
1633656600000.0,11877.24
1633657800000.0,11277.85
1633659300000.0,13864.05
1633660200000.0,11667.14
1633660800000.0,10409.95
1633662000000.0,10910.77
1633663200000.0,11594.26
1633664700000.0,10315.74
1633666500000.0,12719.77
1633668600000.0,12565.85
1633669800000.0,11227.29
1633671600000.0,23236.94
1633672200000.0,11494.94
1633673100000.0,10373.63
1633674300000.0,10962.42
1633675200000.0,22902.38
1633677000000.0,17162.64
1633677300000.0,10569.58
1633677600000.0,8965.68
1633678200000.0,102945.85
1633679400000.0,11036.33
1633679700000.0,22079.32
1633680300000.0,14885.35
1633680600000.0,135925.47
1633681200000.0,15019.61
1633681800000.0,306024.85
1633682400000.0,19498.95
1633682700000.0,13597.59
1633683000000.0,12348.8
1633683600000.0,24159.56
1633684200000.0,15777.88
1633684800000.0,22641.51
1633685100000.0,19544.43
1633685400000.0,1460.82
1633686000000.0,13782.24
1633686600000.0,12785.5
1633687200000.0,11835.65
1633688100000.0,17079.76
1633689000000.0,6743.56
1633689600000.0,2130.06
1633690800000.0,10930.02
1633691400000.0,10208.31
1633692600000.0,10039.39
1633693500000.0,11686.51
1633694100000.0,11575.19
1633695000000.0,10438.07
1633695300000.0,29466.48
1633695600000.0,20326.79
1633695900000.0,18432.53
1633696500000.0,17353.51
1633697100000.0,12856.2
1633697700000.0,12443.17
1633698300000.0,9211.89
1633699500000.0,15096.38
1633700100000.0,23774.13
1633700400000.0,14907.74
1633701000000.0,19803.41
1633701300000.0,17032.37
1633701600000.0,14251.94
1633702200000.0,16984.22
1633703100000.0,20231.87
1633704000000.0,9688.68
1633704300000.0,11055.86
1633705200000.0,15312.93
1633706100000.0,21008.21
1633707300000.0,12648.12
1633707600000.0,16123.96
1633708200000.0,22093.61
1633708800000.0,12213.39
1633709700000.0,13704.15
1633710600000.0,17503.28
1633711500000.0,12305.22
1633712400000.0,12317.34
1633713600000.0,11175.68
1633714500000.0,14787.75
1633716000000.0,21434.8
1633716900000.0,180.64
1633717800000.0,1818.11
1633719600000.0,3181.27
1633721400000.0,19617.8
1633722900000.0,12196.96
1633723500000.0,13126.36
1633724700000.0,10178.35
1633725900000.0,25639.15
1633726500000.0,19315.94
1633727100000.0,9263.67
1633728000000.0,12513.04
1633729200000.0,2139.78
1633731000000.0,13902.37
1633732800000.0,11248.23
1633734900000.0,10445.49
1633735800000.0,11988.75
1633737000000.0,30969.06
1633738200000.0,23809.72
1633739100000.0,1015.44
1633740300000.0,10227.57
1633741800000.0,10894.83
1633743000000.0,13272.12
1633744500000.0,10298.72
1633746000000.0,22179.32
1633746900000.0,10795.19
1633748700000.0,71265.84
1633749600000.0,4171.13
1633750800000.0,11956.95
1633752000000.0,17665.89
1633753500000.0,10101.69
1633754700000.0,10828.88
1633756200000.0,10063.39
1633757100000.0,22202.04
1633759200000.0,38057.76
1633759500000.0,2568.19
1633760400000.0,20976.97
1633761000000.0,11276.52
1633761600000.0,12584.95
1633762500000.0,2741.09
1633763700000.0,19044.87
1633764900000.0,12662.58
1633766100000.0,7301.42
1633767300000.0,13735.7
1633768500000.0,10555.27
1633768800000.0,9955.62
1633770300000.0,10894.02
1633771800000.0,39814.38
1633773300000.0,12360.12
1633773900000.0,13812.14
1633775100000.0,12035.73
1633776600000.0,22387.32
1633777800000.0,69080.21
1633778100000.0,14076.13
1633778400000.0,13657.05
1633779000000.0,17490.29
1633779600000.0,12802.04
1633780500000.0,37216.33
1633781700000.0,2203.8
1633782600000.0,11569.39
1633783800000.0,11103.81
1633785300000.0,55161.97
1633786800000.0,26739.77
1633787400000.0,14353.72
1633788300000.0,11734.84
1633789500000.0,19781.88
1633790700000.0,10159.24
1633791900000.0,1445.96
1633793700000.0,11706.41
1633794600000.0,16179.74
1633795800000.0,10609.26
1633796700000.0,20983.07
1633797900000.0,8817.81
1633798500000.0,12657.28
1633800000000.0,7332.32
1633802100000.0,10869.05
1633803300000.0,2861.58
1633805400000.0,12568.55
1633808100000.0,11308.03
1633809600000.0,14576.54
1633809900000.0,12061.63
1633811100000.0,11582.59
1633812900000.0,12372.02
1633814700000.0,5887.63
1633817100000.0,7886.27
1633818600000.0,6022.55
1633821000000.0,5381.2
1633822500000.0,13578.59
1633824000000.0,11079.32
1633824900000.0,21714.0
1633825800000.0,1881.34
1633826700000.0,17215.41
1633827900000.0,13939.22
1633828500000.0,19399.88
1633829400000.0,13064.54
1633830300000.0,10661.94
1633831200000.0,16711.02
1633831500000.0,23852.64
1633832100000.0,5952.47
1633833300000.0,10496.51
1633834200000.0,5686.51
1633835400000.0,9066.81
1633836600000.0,13795.23
1633838100000.0,20855.34
1633838400000.0,7019.53
1633839000000.0,10107.13
1633839900000.0,13790.86
1633840800000.0,26662.44
1633841100000.0,145614.3
1633841400000.0,35050.4
1633841700000.0,23787.3
1633842000000.0,21176.03
1633842300000.0,12198.65
1633842900000.0,24556.12
1633843500000.0,2126.75
1633844100000.0,25178.48
1633845300000.0,10396.15
1633845900000.0,3791.27
1633846800000.0,11254.74
1633848300000.0,11994.19
1633850100000.0,10735.42
1633850700000.0,10532.1
1633851900000.0,18517.27
1633853400000.0,6622.86
1633854600000.0,11537.19
1633855200000.0,13390.49
1633856400000.0,12416.48
1633857000000.0,28485.22
1633857300000.0,26304.68
1633857600000.0,9905.13
1633858200000.0,16435.67
1633858800000.0,2361.47
1633859400000.0,19587.45
1633860300000.0,26031.88
1633860900000.0,10703.95
1633862400000.0,10281.41
1633863900000.0,11016.97
1633864800000.0,30869.68
1633866000000.0,10528.41
1633866600000.0,10129.21
1633867800000.0,13229.91
1633868700000.0,13934.94
1633869600000.0,1126.9
1633870800000.0,14331.43
1633871700000.0,24321.83
1633872300000.0,11237.82
1633873200000.0,6283.39
1633874700000.0,28331.91
1633875600000.0,11620.17
1633876500000.0,11611.91
1633877700000.0,11682.66
1633878600000.0,9896.45
1633879800000.0,30029.42
1633881000000.0,13925.52
1633881900000.0,11987.11
1633883100000.0,19853.07
1633884300000.0,16446.93
1633885500000.0,11307.66
1633886100000.0,12343.54
1633887000000.0,9925.74
1633887900000.0,5899.99
1633889400000.0,14953.23
1633890000000.0,13459.3
1633891500000.0,7341.38
1633893000000.0,16858.95
1633894500000.0,11260.34
1633895700000.0,112924.55
1633896900000.0,4422.47
1633897200000.0,15711.67
1633897500000.0,140965.27
1633897800000.0,33366.28
1633898100000.0,30585.39
1633898400000.0,14474.4
1633899000000.0,7878.4
1633899600000.0,24976.07
1633899900000.0,51829.55
1633900200000.0,44508.29
1633900800000.0,6156.92
1633901100000.0,30335.02
1633901700000.0,11614.51
1633902300000.0,12877.28
1633903500000.0,13245.85
1633903800000.0,11786.89
1633904700000.0,10162.66
1633905300000.0,519.3
1633905900000.0,11207.29
1633906200000.0,10533.95
1633906800000.0,1448.07
1633908300000.0,12368.76
1633909200000.0,14784.57
1633909800000.0,11170.96
1633910100000.0,16964.17
1633910700000.0,30216.04
1633911000000.0,12544.18
1633911600000.0,36457.97
1633912500000.0,3336.17
1633913400000.0,36026.24
1633914000000.0,27040.55
1633914600000.0,15908.87
1633915200000.0,33083.78
1633915800000.0,11779.22
1633916700000.0,10519.6
1633917600000.0,2499.46
1633918800000.0,14175.07
1633920300000.0,13938.29
1633920900000.0,41926.82
1633921500000.0,12318.04
1633921800000.0,14737.66
1633922400000.0,52203.51
1633923000000.0,14853.26
1633923300000.0,29001.73
1633923600000.0,16968.33
1633923900000.0,39119.77
1633924500000.0,18380.76
1633924800000.0,8700.33
1633925400000.0,10240.75
1633925700000.0,11385.88
1633926300000.0,12752.0
1633927200000.0,11141.43
1633927800000.0,16789.61
1633928700000.0,14421.28
1633929900000.0,15399.12
1633930800000.0,16388.37
1633931400000.0,30658.57
1633932300000.0,6874.99
1633932900000.0,12071.5
1633933800000.0,13659.38
1633934700000.0,48624.67
1633935900000.0,11414.55
1633936200000.0,18576.71
1633936800000.0,53555.12
1633937700000.0,22371.1
1633938000000.0,12808.68
1633938600000.0,12442.93
1633939500000.0,13741.14
1633940100000.0,14215.09
1633940400000.0,10355.75
1633940700000.0,27417.08
1633941300000.0,10925.08
1633942200000.0,13035.4
1633942800000.0,5358.31
1633943700000.0,13193.41
1633944900000.0,14623.66
1633946100000.0,5522.51
1633947600000.0,10668.23
1633948800000.0,10721.55
1633949700000.0,12863.32
1633950000000.0,11191.14
1633950300000.0,10193.6
1633950600000.0,27664.26
1633950900000.0,9592.53
1633951200000.0,2220.56
1633951800000.0,32279.2
1633952100000.0,20465.06
1633952700000.0,14979.7
1633953900000.0,16334.33
1633954500000.0,16890.91
1633955100000.0,9910.32
1633956000000.0,12286.97
1633957200000.0,16320.18
1633957800000.0,15744.48
1633958400000.0,31467.53
1633959000000.0,16593.25
1633959300000.0,74113.53
1633959600000.0,21673.27
1633959900000.0,1185.02
1633960200000.0,2566.05
1633960500000.0,12555.76
1633960800000.0,15228.51
1633961100000.0,13913.67
1633961700000.0,11960.25
1633962300000.0,112378.02
1633962900000.0,13874.17
1633963200000.0,2850.59
1633963800000.0,10647.26
1633964400000.0,14012.2
1633965000000.0,13249.1
1633965600000.0,18388.97
1633966500000.0,5683.25
1633967400000.0,16591.14
1633968300000.0,19904.88
1633968900000.0,20977.57
1633969200000.0,6149.08
1633970100000.0,12476.23
1633970700000.0,14967.4
1633971900000.0,31663.82
1633972800000.0,11200.83
1633974000000.0,20194.88
1633975500000.0,11148.13
1633976400000.0,10820.27
1633977900000.0,10191.69
1633979100000.0,18919.6
1633980300000.0,6274.77
1633980900000.0,4820.73
1633981500000.0,12169.66
1633981800000.0,10757.01
1633982400000.0,19704.53
1633982700000.0,41839.25
1633983300000.0,22257.68
1633983600000.0,16812.1
1633984200000.0,10986.89
1633984800000.0,7303.58
1633985700000.0,13365.58
1633986600000.0,13254.5
1633987200000.0,11244.91
1633988400000.0,15304.46
1633989900000.0,12143.54
1633991400000.0,11176.69
1633992600000.0,10969.8
1633993800000.0,14482.99
1633995000000.0,373.66
1633996200000.0,17209.07
1633996800000.0,17944.39
1633997400000.0,20128.04
1633997700000.0,15788.29
1633998300000.0,21146.68
1633998900000.0,9846.0
1633999200000.0,14683.67
1633999800000.0,7983.65
1634000400000.0,13040.27
1634001300000.0,26733.66
1634002200000.0,8959.58
1634003100000.0,10491.0
1634004300000.0,13939.41
1634005200000.0,10425.69
1634006400000.0,12894.51
1634007000000.0,14781.34
1634007900000.0,14553.74
1634008200000.0,10932.86
1634008500000.0,22980.83
1634009400000.0,7162.5
1634010600000.0,17036.02
1634011800000.0,3831.46
1634012400000.0,15348.18
1634013900000.0,12311.1
1634015400000.0,12331.73
1634016600000.0,11399.52
1634017500000.0,41582.74
1634017800000.0,83679.44
1634018100000.0,14763.3
1634018400000.0,27633.31
1634019000000.0,3781.22
1634019600000.0,17039.96
1634020800000.0,14900.98
1634021400000.0,8469.26
1634022000000.0,9802.45
1634022600000.0,7651.71
1634023800000.0,10037.77
1634024700000.0,11891.97
1634025900000.0,21690.68
1634026800000.0,2154.65
1634027400000.0,12937.26
1634028600000.0,11617.99
1634029800000.0,18248.05
1634030700000.0,5069.36
1634031600000.0,14972.82
1634032500000.0,26202.38
1634032800000.0,15069.67
1634033100000.0,14529.5
1634033700000.0,22636.14
1634034300000.0,38969.68
1634034900000.0,10271.09
1634035500000.0,7407.7
1634036400000.0,12530.72
1634037600000.0,27122.2
1634038500000.0,12177.59
1634039400000.0,12446.35
1634040300000.0,6537.44
1634041200000.0,13641.2
1634041800000.0,11128.86
1634042700000.0,11410.66
1634043300000.0,26987.17
1634043900000.0,14010.73
1634044500000.0,22603.1
1634045100000.0,12561.26
1634045700000.0,12265.97
1634046000000.0,26986.93
1634046600000.0,7634.96
1634046900000.0,18850.85
1634047500000.0,14166.23
1634048100000.0,6932.27
1634048400000.0,12323.01
1634049300000.0,19050.09
1634049900000.0,17534.95
1634050200000.0,49375.81
1634050800000.0,31354.94
1634051100000.0,25735.4
1634051400000.0,4950.86
1634051700000.0,10789.45
1634052000000.0,11794.23
1634052600000.0,6599.64
1634053200000.0,13448.35
1634053800000.0,6954.0
1634054700000.0,15493.81
1634055000000.0,10763.49
1634055300000.0,24406.0
1634055600000.0,14254.63
1634056500000.0,21384.39
1634056800000.0,17930.39
1634057400000.0,14799.42
1634058000000.0,31322.74
1634058600000.0,11030.4
1634059200000.0,11560.86
1634059800000.0,27375.46
1634060100000.0,4303.24
1634060700000.0,28875.43
1634061300000.0,14669.19
1634062200000.0,13532.3
1634063400000.0,11030.45
1634064600000.0,15860.71
1634065500000.0,16182.78
1634066400000.0,709.41
1634067300000.0,19989.99
1634068500000.0,18945.01
1634068800000.0,21729.35
1634069100000.0,85554.0
1634069400000.0,15295.19
1634069700000.0,37696.3
1634070000000.0,10561.56
1634070300000.0,47866.24
1634070600000.0,17697.97
1634070900000.0,17527.92
1634071500000.0,10954.25
1634072100000.0,14715.97
1634072700000.0,33626.35
1634073300000.0,34467.2
1634074200000.0,58678.01
1634075400000.0,16736.16
1634076300000.0,12049.8
1634077200000.0,4736.92
1634078100000.0,11193.28
1634079000000.0,35110.51
1634079900000.0,10854.61
1634080800000.0,11726.29
1634082000000.0,11275.35
1634082900000.0,16068.25
1634083500000.0,39734.47
1634084100000.0,3576.18
1634085000000.0,24729.33
1634085900000.0,10679.06
1634086800000.0,11766.06
1634087400000.0,10178.54
1634088900000.0,11559.2
1634090100000.0,10857.98
1634091300000.0,17288.16
1634093100000.0,10044.1
1634094300000.0,1566.96
1634095800000.0,11526.93
1634097900000.0,87.37
1634099400000.0,14752.39
1634100300000.0,10074.28
1634101500000.0,4663.42
1634102700000.0,30682.61
1634103300000.0,23277.87
1634103600000.0,17658.32
1634103900000.0,11855.72
1634104200000.0,23128.91
1634104500000.0,23063.34
1634104800000.0,119426.88
1634105100000.0,14409.11
1634105400000.0,13973.1
1634106000000.0,29155.81
1634106600000.0,11765.1
1634107500000.0,11625.61
1634108100000.0,30976.03
1634108700000.0,14672.69
1634109600000.0,10227.38
1634109900000.0,24674.67
1634110500000.0,13287.09
1634110800000.0,7374.69
1634111100000.0,11330.55
1634111700000.0,33195.07
1634112300000.0,49543.05
1634112600000.0,53182.74
1634113200000.0,7154.23
1634113500000.0,11428.4
1634113800000.0,11505.83
1634114400000.0,264.04
1634115000000.0,17805.58
1634115600000.0,34097.99
1634116200000.0,35364.19
1634116800000.0,29740.43
1634117700000.0,2651.63
1634118600000.0,5868.86
1634119200000.0,11742.72
1634120100000.0,42439.32
1634121300000.0,14606.77
1634121900000.0,21701.52
1634122500000.0,15935.19
1634123100000.0,23672.36
1634123700000.0,615.52
1634124600000.0,59502.93
1634125200000.0,10124.07
1634125800000.0,28102.73
1634126700000.0,10095.54
1634127300000.0,19642.93
1634127900000.0,15576.21
1634129100000.0,10033.25
1634129400000.0,21917.71
1634130300000.0,16302.46
1634131500000.0,6879.27
1634132700000.0,12680.23
1634133300000.0,21949.18
1634133900000.0,7212.48
1634134500000.0,16270.04
1634135100000.0,15004.7
1634135400000.0,229840.16
1634135700000.0,19593.26
1634136000000.0,28366.63
1634136300000.0,2203.45
1634136600000.0,12392.9
1634137200000.0,58016.43
1634137500000.0,77328.3
1634137800000.0,11908.07
1634138100000.0,16256.35
1634138700000.0,11146.53
1634139300000.0,15872.31
1634139900000.0,2098.75
1634140800000.0,4231.7
1634141700000.0,12221.54
1634142600000.0,186524.4
1634143500000.0,20523.67
1634143800000.0,23853.88
1634144400000.0,20368.93
1634144700000.0,12408.44
1634145300000.0,10424.44
1634145900000.0,12979.45
1634146800000.0,1950.66
1634147700000.0,13337.6
1634148600000.0,2830.34
1634150100000.0,17685.69
1634151000000.0,11374.04
1634151600000.0,4627.55
1634152800000.0,10590.03
1634154600000.0,31975.92
1634155200000.0,7633.54
1634155500000.0,17196.03
1634156100000.0,14113.31
1634156700000.0,13113.57
1634157300000.0,7689.23
1634158200000.0,12207.94
1634159100000.0,8567.67
1634160000000.0,84119.93
1634160300000.0,12636.51
1634160600000.0,32588.12
1634161200000.0,13736.45
1634161500000.0,2699.22
1634162100000.0,3084.42
1634162700000.0,13055.6
1634163600000.0,16930.05
1634164800000.0,11220.75
1634166000000.0,14411.64
1634167500000.0,10576.41
1634168700000.0,11937.87
1634169900000.0,12304.5
1634170800000.0,15616.12
1634172000000.0,32116.14
1634172600000.0,22026.29
1634173200000.0,116517.93
1634173500000.0,3935.3
1634173800000.0,31071.46
1634174400000.0,12071.58
1634175000000.0,5890.86
1634175300000.0,33809.24
1634175600000.0,6007.49
1634176200000.0,12296.29
1634176800000.0,10758.3
1634178000000.0,13152.62
1634178600000.0,12571.63
1634179200000.0,4205.61
1634180100000.0,10411.74
1634181300000.0,2250.57
1634182800000.0,12929.09
1634184600000.0,5751.64
1634185800000.0,12797.98
1634186400000.0,17874.83
1634187000000.0,11402.94
1634187900000.0,10767.81
1634189100000.0,21958.36
1634190300000.0,10789.8
1634191500000.0,10653.08
1634193300000.0,19115.84
1634194200000.0,11382.71
1634194800000.0,12084.31
1634196000000.0,7648.35
1634196900000.0,21252.1
1634197800000.0,14533.26
1634198700000.0,22679.07
1634199900000.0,11608.14
1634200800000.0,13602.36
1634202300000.0,23557.94
1634203200000.0,18785.53
1634203800000.0,6982.08
1634204700000.0,13123.39
1634205900000.0,17074.68
1634206800000.0,14447.98
1634207400000.0,24323.66
1634208600000.0,11003.46
1634209800000.0,62238.08
1634210400000.0,5084.7
1634211000000.0,12683.16
1634211600000.0,13400.21
1634212500000.0,18511.42
1634213100000.0,16510.18
1634213700000.0,12056.92
1634214300000.0,10044.62
1634215200000.0,10593.1
1634215800000.0,11455.44
1634216700000.0,6895.08
1634217900000.0,10430.97
1634218500000.0,13448.32
1634219400000.0,12714.27
1634220000000.0,13064.6
1634220900000.0,13793.38
1634222100000.0,15322.06
1634222700000.0,8788.46
1634223600000.0,24657.03
1634223900000.0,65160.05
1634224500000.0,40377.11
1634225100000.0,2556.46
1634225400000.0,17551.36
1634226000000.0,412.31
1634226600000.0,15564.14
1634227500000.0,10768.13
1634228100000.0,12879.06
1634229000000.0,10564.42
1634229600000.0,10013.38
1634230500000.0,11769.52
1634231700000.0,8168.71
1634233200000.0,15093.4
1634234700000.0,26278.81
1634236200000.0,21710.3
1634236800000.0,94798.26
1634237100000.0,18388.27
1634237400000.0,95127.1
1634237700000.0,16268.7
1634238000000.0,14434.83
1634238600000.0,28992.21
1634238900000.0,24025.68
1634239200000.0,713.17
1634239800000.0,33142.8
1634240400000.0,10144.5
1634241000000.0,5372.06
1634241900000.0,11878.44
1634242500000.0,10261.01
1634244000000.0,11014.48
1634245800000.0,18094.85
1634247600000.0,13480.84
1634249700000.0,10258.41
1634251800000.0,14908.09
1634253900000.0,14476.97
1634255100000.0,14118.36
1634256600000.0,10417.59
1634257500000.0,10116.47
1634258100000.0,7666.49
1634259000000.0,12796.34
1634260200000.0,11192.08
1634260800000.0,34536.66
1634261700000.0,4497.57
1634262900000.0,10004.15
1634263800000.0,48792.24
1634264400000.0,392998.89
1634264700000.0,219926.31
1634265000000.0,35427.11
1634265300000.0,53582.14
1634265600000.0,20638.52
1634265900000.0,19805.39
1634266200000.0,44996.18
1634266500000.0,24034.98
1634266800000.0,38084.76
1634267100000.0,16682.06
1634267400000.0,26515.99
1634267700000.0,2914.07
1634268000000.0,6859.62
1634268600000.0,18000.17
1634269200000.0,16716.7
1634269800000.0,6913.15
1634270400000.0,14091.05
1634270700000.0,15287.14
1634271300000.0,106144.52
1634272200000.0,15533.61
1634272800000.0,46820.53
1634273400000.0,16364.53
1634274000000.0,18210.05
1634274300000.0,10426.17
1634274600000.0,3825.94
1634274900000.0,27797.2
1634275200000.0,35709.06
1634275500000.0,16422.42
1634275800000.0,288.65
1634276400000.0,10971.83
1634277000000.0,16094.43
1634277300000.0,12893.19
1634277900000.0,10849.21
1634278500000.0,14945.49
1634279400000.0,12015.33
1634280600000.0,10788.31
1634281200000.0,12948.77
1634282100000.0,15789.86
1634282700000.0,12261.73
1634283600000.0,13387.22
1634284800000.0,4632.38
1634285400000.0,1676.07
1634285700000.0,17551.61
