timestamp,btc_exchange_netflow
1630279800000.0,336.49
1630280400000.0,-679.07
1630281600000.0,-483.34
1630281900000.0,-844.68
1630282500000.0,-231.21
1630283100000.0,-580.91
1630283700000.0,-22.82
1630284600000.0,-955.79
1630285200000.0,-889.42
1630285800000.0,-953.68
1630286700000.0,302.92
1630287300000.0,-687.97
1630288500000.0,-883.33
1630290000000.0,370.23
1630292100000.0,-817.62
1630292700000.0,-514.54
1630293600000.0,326.58
1630293900000.0,149.25
1630294200000.0,474.93
1630294500000.0,-178.83
1630295100000.0,-286.9
1630295400000.0,73.23
1630296000000.0,-68.5
1630296600000.0,-228.4
1630297200000.0,-368.46
1630298100000.0,437.34
1630298400000.0,-512.07
1630299000000.0,-443.49
1630299900000.0,465.64
1630300800000.0,-792.44
1630301700000.0,-980.18
1630303200000.0,-983.73
1630304100000.0,-103.89
1630305000000.0,106.65
1630305300000.0,-515.15
1630305600000.0,236.19
1630306200000.0,282.03
1630307100000.0,424.84
1630307700000.0,-760.13
1630308300000.0,-333.89
1630309200000.0,-836.31
1630309800000.0,320.11
1630310400000.0,-712.02
1630311300000.0,-563.4
1630312200000.0,-942.41
1630312800000.0,-464.59
1630313100000.0,114.84
1630314000000.0,-898.91
1630314600000.0,131.73
1630315500000.0,363.97
1630316700000.0,117.21
1630317900000.0,-586.66
1630318500000.0,-224.86
1630320000000.0,-696.21
1630321200000.0,-30.91
1630322400000.0,-581.9
1630323000000.0,62.38
1630323300000.0,379.05
1630323900000.0,-170.1
1630324800000.0,-879.02
1630325700000.0,375.82
1630326000000.0,332.46
1630326300000.0,186.6
1630326600000.0,-990.88
1630327200000.0,-950.18
1630327800000.0,-374.69
1630328700000.0,-313.11
1630329300000.0,-711.8
1630329600000.0,341.73
1630330500000.0,190.0
1630331100000.0,-957.38
1630332000000.0,156.71
1630332300000.0,-963.66
1630333200000.0,-666.79
1630334400000.0,142.32
1630335000000.0,-324.38
1630335900000.0,37.85
1630336800000.0,-985.96
1630337700000.0,-279.28
1630338300000.0,171.59
1630338900000.0,231.68
1630339500000.0,-348.47
1630340400000.0,36.66
1630341600000.0,-256.22
1630342200000.0,-133.3
1630343100000.0,-299.43
1630344300000.0,-456.17
1630346400000.0,-625.53
1630346700000.0,-574.78
1630347600000.0,440.11
1630348500000.0,-164.92
1630349400000.0,-941.0
1630349700000.0,-876.81
1630350300000.0,-522.73
1630350900000.0,332.98
1630352100000.0,-584.26
1630353000000.0,-571.88
1630353600000.0,-447.93
1630354500000.0,-214.5
1630355700000.0,-382.71
1630356600000.0,-390.89
1630357800000.0,411.96
1630358400000.0,-259.39
1630359000000.0,-734.73
1630359900000.0,-160.58
1630361100000.0,-512.45
1630361700000.0,-218.46
1630362300000.0,305.23
1630362600000.0,90.29
1630363200000.0,-452.15
1630363500000.0,-850.89
1630364100000.0,-256.97
1630364700000.0,-87.62
1630365000000.0,-472.44
1630365600000.0,-951.09
1630366200000.0,-934.82
1630366500000.0,-77.97
1630366800000.0,-198.92
1630367100000.0,-513.88
1630367400000.0,92.23
1630367700000.0,-744.26
1630368300000.0,432.22
1630368600000.0,-993.8
1630369200000.0,-781.79
1630369500000.0,-551.29
1630369800000.0,-287.53
1630370100000.0,250.04
1630370700000.0,177.63
1630371300000.0,-772.83
1630371900000.0,-108.22
1630372800000.0,-317.73
1630373700000.0,-344.04
1630374600000.0,298.27
1630376100000.0,-921.81
1630377000000.0,412.35
1630378200000.0,347.24
1630379100000.0,296.24
1630380300000.0,-74.8
1630381500000.0,315.03
1630382400000.0,-842.29
1630383300000.0,-438.59
1630384800000.0,64.33
1630385700000.0,-182.92
1630386600000.0,-302.86
1630387800000.0,389.99
1630389000000.0,-374.86
1630390200000.0,208.38
1630391100000.0,-140.79
1630392300000.0,-822.68
1630393200000.0,-480.36
1630393500000.0,342.78
1630394100000.0,328.77
1630394700000.0,-749.27
1630395000000.0,-107.75
1630395600000.0,-50.15
1630395900000.0,-629.52
1630396200000.0,381.59
1630396500000.0,-714.53
1630396800000.0,68.05
1630397100000.0,-426.13
1630397400000.0,-262.12
1630398000000.0,-323.29
1630398600000.0,28.11
1630399200000.0,-564.98
1630400100000.0,196.46
1630401300000.0,449.44
1630401600000.0,-800.63
1630402200000.0,232.25
1630403100000.0,-615.03
1630404000000.0,-146.47
1630404600000.0,438.86
1630405200000.0,-78.41
1630405800000.0,205.22
1630406700000.0,-369.97
1630407000000.0,-62.78
1630407600000.0,239.56
1630408200000.0,-746.87
1630409100000.0,-105.23
1630409400000.0,-413.16
1630409700000.0,155.05
1630410000000.0,-445.92
1630410300000.0,-7.2
1630410600000.0,-952.83
1630410900000.0,-719.17
1630411200000.0,481.31
1630411500000.0,135.55
1630411800000.0,-467.15
1630412400000.0,56.38
1630413000000.0,291.18
1630413600000.0,377.83
1630414200000.0,-25.94
1630415100000.0,-945.67
1630416000000.0,-25.5
1630416300000.0,-13.03
1630417200000.0,410.67
1630418400000.0,-766.44
1630418700000.0,-290.57
1630419000000.0,-839.7
1630419300000.0,488.35
1630419600000.0,-277.05
1630420200000.0,-753.22
1630420800000.0,-945.16
1630421400000.0,-617.46
1630421700000.0,-832.23
1630422000000.0,165.83
1630422600000.0,-124.74
1630423200000.0,467.4
1630424100000.0,-981.44
1630424700000.0,-241.09
1630425300000.0,-970.12
1630425900000.0,-493.24
1630426500000.0,-438.46
1630427700000.0,-874.19
1630428600000.0,-769.3
1630429500000.0,-620.37
1630430700000.0,260.34
1630431300000.0,288.4
1630431600000.0,200.39
1630431900000.0,-731.42
1630432500000.0,-113.64
1630433400000.0,-920.46
1630434600000.0,-88.22
1630435500000.0,-554.61
1630436400000.0,320.01
1630438200000.0,-153.74
1630439400000.0,-345.5
1630440600000.0,52.54
1630441800000.0,249.46
1630443000000.0,-68.72
1630443300000.0,76.05
1630443900000.0,-851.26
1630444800000.0,-512.82
1630445400000.0,330.86
1630446300000.0,438.47
1630447200000.0,182.98
1630448400000.0,-140.2
1630449000000.0,321.46
1630449900000.0,-476.58
1630450800000.0,176.03
1630451700000.0,-238.29
1630452900000.0,-284.4
1630454100000.0,-264.43
1630454700000.0,-152.91
1630455000000.0,-963.38
1630455600000.0,-445.06
1630456500000.0,237.71
1630457400000.0,-62.33
1630457700000.0,-983.48
1630458300000.0,303.49
1630458900000.0,-271.56
1630459500000.0,-697.67
1630460100000.0,380.73
1630461000000.0,240.23
1630461900000.0,-630.56
1630463100000.0,175.2
1630463700000.0,-378.98
1630464900000.0,-373.4
1630466100000.0,-339.57
1630467300000.0,135.26
1630468200000.0,398.69
1630469100000.0,370.52
1630469700000.0,-499.24
1630470600000.0,-562.65
1630471500000.0,-390.76
1630473000000.0,-107.78
1630473600000.0,-473.94
1630474500000.0,-429.84
1630475100000.0,239.23
1630476000000.0,-52.95
1630476900000.0,-467.7
1630478100000.0,-75.11
1630479000000.0,-918.6
1630480200000.0,-710.44
1630481700000.0,-610.23
1630482600000.0,-917.24
1630483800000.0,-803.82
1630484700000.0,-268.79
1630485900000.0,-321.26
1630486500000.0,-440.8
1630487100000.0,-543.61
1630487700000.0,263.86
1630488300000.0,-624.89
1630488600000.0,-396.12
1630489200000.0,-851.81
1630489800000.0,-187.19
1630490400000.0,-209.92
1630491000000.0,-557.76
1630491900000.0,-743.69
1630492800000.0,162.28
1630493400000.0,-701.65
1630494600000.0,-533.0
1630495500000.0,-312.61
1630496700000.0,406.13
1630497900000.0,-776.24
1630498200000.0,259.35
1630498800000.0,-145.13
1630499400000.0,-37.88
1630500300000.0,-869.59
1630501500000.0,417.21
1630502100000.0,-369.49
1630502400000.0,-289.02
1630502700000.0,-92.88
1630503600000.0,-254.9
1630504800000.0,288.0
1630505700000.0,-303.64
1630506600000.0,-890.66
1630507200000.0,-832.06
1630508100000.0,-818.36
1630509000000.0,162.3
1630510200000.0,-0.51
1630511100000.0,-822.33
1630512000000.0,-773.02
1630512900000.0,-297.33
1630513500000.0,275.71
1630514100000.0,-806.5
1630514400000.0,-118.57
1630514700000.0,-452.57
1630515000000.0,-274.06
1630515300000.0,-828.38
1630515900000.0,132.14
1630516200000.0,197.7
1630516500000.0,-550.54
1630516800000.0,-941.9
1630517400000.0,-572.29
1630517700000.0,58.79
1630518300000.0,429.82
1630518600000.0,416.74
1630518900000.0,-61.89
1630519500000.0,240.73
1630520400000.0,144.92
1630521300000.0,-890.12
1630522200000.0,-666.82
1630523100000.0,-495.2
1630523700000.0,247.41
1630524300000.0,278.89
1630524900000.0,90.88
1630525200000.0,-528.87
1630525800000.0,-278.92
1630526700000.0,401.74
1630527600000.0,-827.43
1630529100000.0,-970.11
1630530600000.0,-630.06
1630531200000.0,-274.67
1630532100000.0,272.53
1630533000000.0,-732.14
1630533900000.0,-719.32
1630534500000.0,366.16
1630535100000.0,227.27
1630536000000.0,417.62
1630536600000.0,-263.61
1630537800000.0,-894.85
1630539000000.0,-785.21
1630539900000.0,-594.07
1630540500000.0,1.12
1630541100000.0,-606.98
1630541400000.0,-728.03
1630542300000.0,-150.95
1630543200000.0,-667.15
1630544400000.0,-555.27
1630545300000.0,-834.83
1630546200000.0,-271.85
1630546500000.0,333.53
1630546800000.0,-873.55
1630547100000.0,279.05
1630547400000.0,336.21
1630547700000.0,349.64
1630548300000.0,-507.76
1630548900000.0,-118.53
1630549200000.0,-28.69
1630549800000.0,-359.14
1630550400000.0,153.32
1630551000000.0,-209.75
1630551900000.0,-76.26
1630553100000.0,-426.8
1630554300000.0,-491.96
1630555800000.0,-543.61
1630556100000.0,-887.07
1630556700000.0,-644.24
1630557300000.0,-855.97
1630558800000.0,61.83
1630559700000.0,-486.5
1630560300000.0,27.13
1630561200000.0,392.83
1630562400000.0,450.29
1630563300000.0,55.05
1630564200000.0,93.58
1630565100000.0,-401.09
1630565400000.0,-268.28
1630565700000.0,160.35
1630566000000.0,55.88
1630566300000.0,60.61
1630566600000.0,-406.34
1630566900000.0,295.01
1630567200000.0,-931.86
1630567800000.0,-252.38
1630568100000.0,-312.99
1630568700000.0,-241.37
1630569000000.0,-183.48
1630569300000.0,-7.74
1630569900000.0,-145.44
1630570200000.0,-667.36
1630570800000.0,-701.6
1630571400000.0,446.8
1630572000000.0,-553.11
1630572600000.0,-502.85
1630573500000.0,147.64
1630573800000.0,-290.02
1630574700000.0,-660.73
1630575300000.0,469.0
1630575900000.0,61.35
1630576800000.0,-737.81
1630577400000.0,-375.59
1630578600000.0,222.67
1630578900000.0,-631.95
1630579800000.0,-175.92
1630580700000.0,-933.3
1630581600000.0,-436.27
1630582800000.0,-758.33
1630583400000.0,-84.53
1630584300000.0,371.8
1630584900000.0,-773.96
1630585500000.0,-888.28
1630586100000.0,-277.48
1630587000000.0,-460.5
1630587900000.0,-655.62
1630588800000.0,-163.43
1630589700000.0,-957.57
1630590600000.0,98.52
1630591500000.0,-846.16
1630591800000.0,211.45
1630592100000.0,-145.17
1630592400000.0,6.85
1630592700000.0,-22.09
1630593300000.0,-449.33
1630593600000.0,-955.27
1630593900000.0,-980.76
1630594200000.0,13.67
1630594800000.0,330.9
1630595100000.0,-298.17
1630595400000.0,-275.51
1630595700000.0,-140.79
1630596000000.0,165.94
1630596600000.0,488.07
1630597500000.0,-723.78
1630598100000.0,13.93
1630598700000.0,-11.22
1630599600000.0,-984.02
1630600800000.0,-747.17
1630602300000.0,-768.18
1630603200000.0,483.08
1630604400000.0,-368.48
1630605000000.0,-731.37
1630605600000.0,202.45
1630606500000.0,-779.9
1630607100000.0,303.11
1630607700000.0,217.04
1630608600000.0,-787.47
1630610100000.0,120.75
1630611900000.0,-128.9
1630613100000.0,76.75
1630613400000.0,-241.93
1630614600000.0,31.23
1630615500000.0,76.5
1630617000000.0,-357.82
1630619100000.0,-517.34
1630619700000.0,-770.31
1630620600000.0,101.83
1630621800000.0,-651.57
1630623600000.0,478.98
1630624800000.0,-920.77
1630625400000.0,421.84
1630626300000.0,320.86
1630627500000.0,-160.58
1630628100000.0,-688.76
1630629000000.0,-852.19
1630629300000.0,-88.18
1630629600000.0,-291.66
1630629900000.0,-672.51
1630630200000.0,-581.57
1630630800000.0,-473.67
1630631400000.0,-826.04
1630632300000.0,-563.99
1630632900000.0,-773.88
1630633800000.0,-819.63
1630634700000.0,-208.93
1630635600000.0,498.76
1630635900000.0,-573.59
1630636500000.0,-471.82
1630637700000.0,-179.72
1630638600000.0,143.56
1630639800000.0,-210.61
1630640700000.0,474.72
1630641000000.0,-11.86
1630641300000.0,14.6
1630641900000.0,-71.44
1630642200000.0,248.18
1630643100000.0,-137.39
1630644000000.0,-1.74
1630644600000.0,-743.53
1630645200000.0,-177.77
1630646400000.0,103.14
1630647000000.0,-712.94
1630647900000.0,221.93
1630648500000.0,-541.57
1630649700000.0,-660.53
1630651200000.0,-350.71
1630651800000.0,-151.44
1630653000000.0,-411.45
1630653900000.0,-671.79
1630654800000.0,-310.27
1630655700000.0,210.94
1630656300000.0,-820.97
1630657200000.0,378.31
1630658700000.0,-191.41
1630659000000.0,-322.37
1630659300000.0,-433.21
1630659600000.0,-937.87
1630659900000.0,-748.24
1630660200000.0,203.59
1630660800000.0,-137.9
1630661400000.0,294.98
1630662000000.0,-687.94
1630662600000.0,-295.87
1630663200000.0,-691.09
1630663800000.0,440.85
1630664700000.0,295.79
1630665300000.0,279.89
1630665900000.0,-438.24
1630666200000.0,-456.8
1630666500000.0,430.53
1630666800000.0,-430.2
1630667100000.0,-388.31
1630667700000.0,-156.3
1630668300000.0,390.89
1630669200000.0,-349.67
1630669800000.0,21.24
1630670100000.0,-269.05
1630670700000.0,278.61
1630671300000.0,287.0
1630671600000.0,-956.03
1630672200000.0,-616.92
1630672500000.0,-19.02
1630672800000.0,-727.36
1630673100000.0,-473.13
1630673400000.0,-634.15
1630673700000.0,-765.83
1630674300000.0,-548.8
1630674600000.0,-149.01
1630674900000.0,263.39
1630675200000.0,-193.98
1630675500000.0,-746.71
1630676100000.0,-813.79
1630676400000.0,-540.1
1630677000000.0,-635.27
1630677300000.0,-560.46
1630677900000.0,-205.33
1630678500000.0,-701.96
1630679100000.0,22.17
1630679400000.0,-128.28
1630679700000.0,-719.27
1630680000000.0,-406.99
1630680300000.0,-559.16
1630680600000.0,341.95
1630681200000.0,-471.09
1630681800000.0,-50.53
1630682400000.0,31.34
1630683300000.0,-714.22
1630683900000.0,32.29
1630684800000.0,-72.92
1630685400000.0,-859.99
1630686300000.0,-555.71
1630687200000.0,420.27
1630688400000.0,-392.67
1630689600000.0,106.02
1630691100000.0,-9.8
1630691700000.0,-958.37
1630692300000.0,121.21
1630692900000.0,220.07
1630694100000.0,-458.08
1630695300000.0,-151.38
1630696500000.0,84.34
1630698000000.0,60.63
1630699800000.0,46.71
1630700700000.0,-228.13
1630701300000.0,-810.15
1630702200000.0,-564.39
1630703400000.0,-191.73
1630704900000.0,479.4
1630706100000.0,-894.96
1630707000000.0,-508.18
1630707300000.0,335.02
1630707600000.0,-708.02
1630708200000.0,-508.15
1630709100000.0,-964.06
1630710000000.0,-656.04
1630710600000.0,34.23
1630711200000.0,-819.06
1630712100000.0,-195.11
1630713000000.0,-938.88
1630713600000.0,-812.8
1630713900000.0,-278.88
1630714500000.0,285.85
1630715100000.0,-752.08
1630716000000.0,-302.76
1630716900000.0,-745.1
1630717800000.0,-175.45
1630719000000.0,-948.87
1630719600000.0,-535.77
1630720800000.0,-19.58
1630721700000.0,-419.63
1630722600000.0,-91.74
1630723800000.0,-635.17
1630724400000.0,478.26
1630725300000.0,-793.07
1630726200000.0,50.02
1630726800000.0,-646.55
1630727100000.0,379.59
1630727700000.0,-910.3
1630728900000.0,-94.6
1630729800000.0,99.79
1630730400000.0,-482.89
1630731600000.0,-775.47
1630732500000.0,312.82
1630733700000.0,-144.36
1630735500000.0,356.13
1630736700000.0,-439.17
1630738200000.0,-481.92
1630739400000.0,-51.54
1630740000000.0,-763.5
1630741200000.0,37.61
1630742700000.0,-738.24
1630743000000.0,316.73
1630743900000.0,-85.88
1630744800000.0,302.56
1630746000000.0,-191.55
1630746600000.0,119.74
1630747200000.0,-993.58
1630748400000.0,-540.08
1630749000000.0,-960.22
1630749900000.0,69.81
1630750500000.0,292.45
1630751100000.0,52.76
1630752300000.0,-809.61
1630752600000.0,-48.28
1630753200000.0,-933.12
1630753500000.0,-415.18
1630753800000.0,-615.39
1630754400000.0,234.98
1630755000000.0,263.6
1630755600000.0,-580.41
1630756500000.0,-153.32
1630757400000.0,-50.45
1630758300000.0,470.7
1630759200000.0,-155.02
1630759800000.0,-345.22
1630760400000.0,203.43
1630761600000.0,-625.86
1630762500000.0,-864.46
1630763400000.0,-475.89
1630764300000.0,370.27
1630764900000.0,-524.9
1630765200000.0,-131.54
1630766100000.0,-268.11
1630767300000.0,-168.25
1630768200000.0,85.0
1630768500000.0,79.09
1630769400000.0,-368.54
1630770300000.0,-288.4
1630771500000.0,369.9
1630772100000.0,-551.69
1630772700000.0,-73.17
1630773900000.0,-699.02
1630775100000.0,124.68
1630775400000.0,-583.25
1630776000000.0,-587.21
1630776300000.0,-380.12
1630776600000.0,224.34
1630777500000.0,125.76
1630778100000.0,-569.55
1630778400000.0,412.05
1630778700000.0,112.21
1630779600000.0,-524.0
1630780500000.0,-422.52
1630782000000.0,-757.37
1630782900000.0,-973.51
1630783800000.0,-83.8
1630784400000.0,-257.34
1630785600000.0,-577.51
1630785900000.0,421.41
1630786200000.0,163.29
1630787100000.0,389.75
1630788300000.0,126.64
1630789500000.0,117.26
1630791300000.0,-194.75
1630793100000.0,-530.28
1630794600000.0,-814.59
1630795200000.0,-156.56
1630796100000.0,211.95
1630797000000.0,-818.98
1630798200000.0,-242.45
1630799400000.0,-101.86
1630800300000.0,231.77
1630801500000.0,-794.84
1630802100000.0,25.61
1630803000000.0,-63.84
1630804500000.0,-576.42
1630805700000.0,315.92
1630806900000.0,-44.74
1630808100000.0,44.04
1630809600000.0,-735.31
1630811100000.0,302.89
1630811700000.0,-21.34
1630812300000.0,-216.18
1630812900000.0,-104.16
1630813500000.0,-729.4
1630814100000.0,-984.31
1630814700000.0,-100.07
1630815300000.0,347.97
1630816800000.0,-290.97
1630818600000.0,73.51
1630819200000.0,-181.1
1630820400000.0,409.21
1630821600000.0,-456.95
1630822500000.0,144.95
1630823100000.0,-438.79
1630823700000.0,-571.58
1630824600000.0,202.03
1630825500000.0,352.44
1630826100000.0,-805.21
1630826700000.0,-682.0
1630827900000.0,-86.87
1630829100000.0,-557.18
1630830000000.0,-381.64
1630831200000.0,494.37
1630831800000.0,-436.74
1630832100000.0,-258.63
1630832700000.0,-135.04
1630833600000.0,356.23
1630834500000.0,361.16
1630835100000.0,-197.28
1630836000000.0,-590.97
1630836600000.0,-403.72
1630837500000.0,-205.77
1630838100000.0,426.55
1630839000000.0,451.57
1630840200000.0,-924.25
1630840800000.0,-30.39
1630841100000.0,116.28
1630841400000.0,-923.76
1630841700000.0,-296.54
1630842300000.0,-795.93
1630843500000.0,-594.34
1630844700000.0,-993.77
1630845900000.0,-344.49
1630847100000.0,-671.0
1630848900000.0,290.38
1630849800000.0,446.81
1630851000000.0,54.95
1630851300000.0,-999.21
1630851600000.0,-794.09
1630852200000.0,-748.56
1630852500000.0,-549.98
1630852800000.0,-597.5
1630853700000.0,-35.88
1630854000000.0,-54.61
1630854900000.0,-63.11
1630855800000.0,-856.25
1630856400000.0,-865.55
1630857300000.0,228.84
1630857900000.0,-166.49
1630859100000.0,265.57
1630860300000.0,-395.52
1630861200000.0,-538.37
1630861800000.0,-406.52
1630863300000.0,285.1
1630865100000.0,-613.15
1630867200000.0,-425.24
1630868400000.0,-543.46
1630869300000.0,493.99
1630869600000.0,-597.24
1630869900000.0,342.49
1630870500000.0,-645.0
1630871100000.0,-751.01
1630872300000.0,39.5
1630873200000.0,-91.62
1630873500000.0,164.98
1630873800000.0,-549.54
1630874700000.0,327.14
1630875300000.0,-77.81
1630875600000.0,-827.88
1630875900000.0,-685.07
1630876200000.0,-224.3
1630876800000.0,-584.44
1630877400000.0,-445.34
1630878300000.0,-774.31
1630878900000.0,-698.87
1630879500000.0,-176.02
1630880400000.0,181.8
1630881300000.0,355.97
1630882200000.0,-487.41
1630882800000.0,-292.39
1630883700000.0,-776.92
1630884600000.0,36.98
1630885500000.0,-994.77
1630886700000.0,-614.68
1630887300000.0,457.37
1630887900000.0,-624.01
1630888200000.0,-156.46
1630888800000.0,110.03
1630889700000.0,79.27
1630890900000.0,-714.05
1630891500000.0,-452.24
1630891800000.0,-198.71
1630892700000.0,69.29
1630894200000.0,270.62
1630895100000.0,97.52
1630896600000.0,-77.91
1630898100000.0,-565.03
1630899600000.0,-55.09
1630900200000.0,-615.14
1630900500000.0,53.28
1630901700000.0,-228.07
1630903200000.0,165.68
1630905000000.0,-291.32
1630905900000.0,-631.65
1630907700000.0,372.78
1630908900000.0,-365.84
1630910400000.0,-804.81
1630911300000.0,-682.7
1630912800000.0,-76.57
1630914000000.0,-158.15
1630914600000.0,-344.96
1630914900000.0,-330.54
1630915500000.0,-0.44
1630916400000.0,-671.44
1630917600000.0,-975.11
1630919100000.0,232.44
1630920000000.0,-14.65
1630921500000.0,-886.82
1630922700000.0,104.51
1630924200000.0,-610.4
1630925400000.0,-466.39
1630926300000.0,114.63
1630926900000.0,-762.27
1630927200000.0,5.85
1630927500000.0,258.93
1630927800000.0,-210.06
1630928100000.0,290.75
1630928400000.0,56.42
1630928700000.0,-371.23
1630929000000.0,425.6
1630929600000.0,295.98
1630929900000.0,-521.06
1630930200000.0,494.21
1630930500000.0,-307.43
1630930800000.0,81.13
1630931400000.0,-115.1
1630931700000.0,-940.46
1630932300000.0,-448.47
1630932900000.0,-740.3
1630933800000.0,467.12
1630934700000.0,-904.01
1630935600000.0,43.79
1630936200000.0,-909.95
1630936800000.0,-283.5
1630937400000.0,-574.64
1630938000000.0,281.83
1630938600000.0,-559.4
1630939200000.0,441.7
1630940100000.0,-984.41
1630941000000.0,-34.38
1630941900000.0,-507.88
1630943100000.0,-707.83
1630944300000.0,430.07
1630944600000.0,464.95
1630945500000.0,-388.06
1630946700000.0,-361.44
1630947900000.0,-486.41
1630949400000.0,-60.33
1630951500000.0,-272.65
1630953000000.0,334.71
1630954200000.0,224.81
1630954800000.0,-791.88
1630955400000.0,224.26
1630955700000.0,-279.36
1630956300000.0,-698.86
1630956900000.0,81.17
1630957500000.0,-739.15
1630958700000.0,173.39
1630959600000.0,480.18
1630960200000.0,-408.82
1630961700000.0,-795.46
1630962900000.0,278.29
1630964100000.0,-853.42
1630964700000.0,419.54
1630965300000.0,-322.93
1630965900000.0,-919.85
1630966200000.0,-940.41
1630966800000.0,-158.58
1630967100000.0,-192.73
1630967400000.0,361.67
1630967700000.0,90.92
1630968300000.0,184.49
1630969200000.0,56.69
1630969500000.0,-805.0
1630970100000.0,247.69
1630971000000.0,-391.7
1630971300000.0,-29.39
1630971900000.0,-398.85
1630972800000.0,346.56
1630973400000.0,-851.38
1630974300000.0,-599.14
1630974900000.0,-791.44
1630975500000.0,-843.59
1630976400000.0,-31.19
1630977600000.0,-147.35
1630978500000.0,312.99
1630980000000.0,489.36
1630981200000.0,16.57
1630982100000.0,-863.66
1630982700000.0,-17.94
1630983300000.0,192.56
1630984200000.0,21.38
1630984800000.0,-527.06
1630985400000.0,94.89
1630986300000.0,-654.48
1630987500000.0,-608.09
1630988700000.0,-270.66
1630990200000.0,230.99
1630991100000.0,211.32
1630991700000.0,-20.93
1630992600000.0,-579.11
1630993800000.0,92.73
1630994400000.0,167.31
1630996200000.0,263.83
1630997400000.0,-982.77
1630998000000.0,388.3
1630998300000.0,-28.44
1630998600000.0,143.39
1630998900000.0,-934.18
1630999200000.0,241.03
1630999800000.0,434.51
1631000400000.0,133.37
1631001300000.0,25.07
1631002200000.0,460.32
1631002500000.0,204.44
1631002800000.0,-315.54
1631003100000.0,-696.72
1631003400000.0,178.51
1631003700000.0,-631.0
1631004000000.0,-81.2
1631004300000.0,-271.15
1631004600000.0,-606.66
1631004900000.0,44.13
1631005200000.0,409.18
1631005500000.0,-958.4
1631006100000.0,-451.02
1631006700000.0,149.3
1631007300000.0,-80.47
1631007900000.0,-274.89
1631008200000.0,121.85
1631008500000.0,92.38
1631009100000.0,90.81
1631009700000.0,-540.44
1631010300000.0,-524.33
1631010900000.0,-286.97
1631011500000.0,-166.8
1631012100000.0,-83.69
1631012700000.0,313.01
1631013600000.0,-394.59
1631014200000.0,-401.17
1631015100000.0,-275.98
1631016000000.0,-587.62
1631016600000.0,382.2
1631017500000.0,-373.1
1631017800000.0,-239.25
1631018100000.0,284.47
1631018700000.0,-494.04
1631019600000.0,-286.78
1631020500000.0,18.89
1631021400000.0,73.46
1631022000000.0,-274.11
1631022600000.0,-628.77
1631022900000.0,478.24
1631023200000.0,-238.61
1631023500000.0,-211.69
1631023800000.0,-921.65
1631024100000.0,-753.44
1631024400000.0,-982.14
1631024700000.0,-778.83
1631025000000.0,-989.41
1631025300000.0,-417.55
1631025600000.0,-855.14
1631025900000.0,1661.42
1631026200000.0,-965.12
1631026500000.0,1039.16
1631026800000.0,127.24
1631027100000.0,740.24
1631027400000.0,-375.98
1631027700000.0,-949.23
1631028000000.0,-488.08
1631028300000.0,-251.55
1631028600000.0,169.62
1631028900000.0,-802.55
1631029200000.0,-571.1
1631029500000.0,956.97
1631029800000.0,-205.9
1631030100000.0,104.98
1631030400000.0,434.01
1631030700000.0,-480.58
1631031000000.0,267.84
1631031300000.0,-951.51
1631031600000.0,-421.24
1631031900000.0,-573.97
1631032200000.0,488.78
1631032500000.0,-392.2
1631032800000.0,-531.69
1631033100000.0,-919.77
1631033400000.0,-686.64
1631033700000.0,-636.25
1631034000000.0,-748.63
1631034300000.0,63.39
1631034600000.0,-156.23
1631035200000.0,1997.55
1631035500000.0,267.85
1631035800000.0,-743.47
1631036100000.0,20.41
1631036400000.0,-641.56
1631037000000.0,-589.86
1631037600000.0,430.48
1631037900000.0,208.85
1631038200000.0,-411.98
1631038500000.0,-513.27
1631038800000.0,-859.48
1631039100000.0,293.46
1631039400000.0,395.01
1631040000000.0,-67.4
1631040300000.0,-339.25
1631040600000.0,448.98
1631040900000.0,299.92
1631041500000.0,-746.89
1631042100000.0,-614.72
1631042700000.0,-229.45
1631043600000.0,183.83
1631044200000.0,-940.21
1631044800000.0,-664.46
1631045400000.0,-283.96
1631046000000.0,57.41
1631046600000.0,-959.8
1631046900000.0,-621.45
1631047200000.0,-596.04
1631047500000.0,-172.59
1631048100000.0,39.72
1631048700000.0,786.73
1631049600000.0,342.17
1631050200000.0,-579.8
1631050800000.0,22.46
1631051400000.0,-427.28
1631052000000.0,-747.25
1631052600000.0,-159.77
1631053200000.0,-907.35
1631053500000.0,368.26
1631054100000.0,-890.04
1631055000000.0,-508.58
1631056200000.0,384.47
1631057100000.0,-436.44
1631057400000.0,-552.51
1631058000000.0,495.31
1631058600000.0,-266.83
1631058900000.0,-442.85
1631059500000.0,-101.15
1631059800000.0,68.66
1631060400000.0,406.29
1631061300000.0,-912.45
1631062200000.0,-115.86
1631063100000.0,333.15
1631064000000.0,-813.98
1631065200000.0,-424.05
1631066100000.0,-557.5
1631066700000.0,-809.55
1631067600000.0,-802.89
1631068500000.0,285.56
1631069700000.0,395.89
1631070600000.0,-223.42
1631071200000.0,-822.27
1631071500000.0,310.29
1631071800000.0,-921.32
1631072400000.0,70.69
1631073300000.0,-727.24
1631074200000.0,414.85
1631074800000.0,-587.26
1631076300000.0,296.85
1631077200000.0,38.94
1631077800000.0,-519.41
1631078700000.0,-656.16
1631079600000.0,-783.76
1631079900000.0,384.36
1631080500000.0,291.71
1631080800000.0,-671.62
1631081400000.0,-707.41
1631081700000.0,2.43
1631082000000.0,-710.02
1631082300000.0,227.0
