timestamp,btc_long_liquidations
1630629600000.0,161665.57
1630629900000.0,17348.32
1630630200000.0,28981.97
1630630800000.0,11897.23
1630631400000.0,51211.38
1630632300000.0,23327.12
1630632900000.0,14358.64
1630633800000.0,7351.34
1630634700000.0,14560.32
1630635600000.0,11999.03
1630635900000.0,9270.64
1630636500000.0,12323.52
1630637700000.0,12054.47
1630638600000.0,5500.69
1630639800000.0,16383.3
1630640700000.0,18782.07
1630641000000.0,10965.2
1630641300000.0,9792.11
1630641900000.0,13395.98
1630642200000.0,13604.6
1630643100000.0,13471.48
1630644000000.0,11692.71
1630644600000.0,10341.28
1630645200000.0,43684.28
1630646400000.0,11480.06
1630647000000.0,20908.96
1630647900000.0,11961.19
1630648500000.0,11135.66
1630649700000.0,6302.53
1630651200000.0,6451.44
1630651800000.0,6686.72
1630653000000.0,871.45
1630653900000.0,14158.16
1630654800000.0,29157.28
1630655700000.0,10923.65
1630656300000.0,12712.17
1630657200000.0,13010.68
1630658700000.0,23092.98
1630659000000.0,17654.12
1630659300000.0,24140.81
1630659600000.0,12183.44
1630659900000.0,10982.96
1630660200000.0,25103.0
1630660800000.0,5739.15
1630661400000.0,37595.54
1630662000000.0,12408.62
1630662600000.0,13852.35
1630663200000.0,18844.44
1630663800000.0,12347.49
1630664700000.0,14344.11
1630665300000.0,64607.27
1630665900000.0,4197.0
1630666200000.0,164228.33
1630666500000.0,16386.35
1630666800000.0,55551.28
1630667100000.0,18082.91
1630667700000.0,17962.16
1630668300000.0,16450.6
1630669200000.0,23628.43
1630669800000.0,13419.15
1630670100000.0,1125.21
1630670700000.0,17403.52
1630671300000.0,18646.76
1630671600000.0,22112.91
1630672200000.0,86873.38
1630672500000.0,28144.73
1630672800000.0,18554.34
1630673100000.0,14857.29
1630673400000.0,10644.87
1630673700000.0,19598.2
1630674300000.0,12538.93
1630674600000.0,10752.46
1630674900000.0,10910.4
1630675200000.0,18636.74
1630675500000.0,3702.55
1630676100000.0,6820.7
1630676400000.0,11463.31
1630677000000.0,13873.51
1630677300000.0,14424.3
1630677900000.0,11689.72
1630678500000.0,14150.53
1630679100000.0,11948.04
1630679400000.0,32724.38
1630679700000.0,311263.41
1630680000000.0,11435.29
1630680300000.0,20972.86
1630680600000.0,14776.61
1630681200000.0,13809.98
1630681800000.0,15765.26
1630682400000.0,11870.54
1630683300000.0,6579.46
1630683900000.0,3950.71
1630684800000.0,18158.21
1630685400000.0,4652.79
1630686300000.0,11341.27
1630687200000.0,15389.43
1630688400000.0,11147.14
1630689600000.0,5394.45
1630691100000.0,19783.68
1630691700000.0,17754.72
1630692300000.0,12830.87
1630692900000.0,1294.56
1630694100000.0,14496.42
1630695300000.0,26939.42
1630696500000.0,11067.28
1630698000000.0,7831.04
1630699800000.0,48293.71
1630700700000.0,1867.72
1630701300000.0,1373.29
1630702200000.0,10018.24
1630703400000.0,14906.52
1630704900000.0,2040.94
1630706100000.0,2043.19
1630707000000.0,83854.57
1630707300000.0,12154.14
1630707600000.0,13561.0
1630708200000.0,16586.97
1630709100000.0,14149.76
1630710000000.0,7297.08
1630710600000.0,14279.09
1630711200000.0,13377.92
1630712100000.0,19409.37
1630713000000.0,13891.89
1630713600000.0,6784.34
1630713900000.0,20041.23
1630714500000.0,19984.19
1630715100000.0,29723.58
1630716000000.0,3805.42
1630716900000.0,10849.39
1630717800000.0,34345.54
1630719000000.0,13712.52
1630719600000.0,6997.43
1630720800000.0,14415.35
1630721700000.0,12966.65
1630722600000.0,16489.95
1630723800000.0,10565.36
1630724400000.0,4892.09
1630725300000.0,3968.55
1630726200000.0,12743.25
1630726800000.0,10111.13
1630727100000.0,4738.29
1630727700000.0,11665.21
1630728900000.0,13108.89
1630729800000.0,12803.3
1630730400000.0,7752.86
1630731600000.0,21445.3
1630732500000.0,12297.49
1630733700000.0,11283.9
1630735500000.0,11070.65
1630736700000.0,10265.02
1630738200000.0,16284.85
1630739400000.0,26738.72
1630740000000.0,1323.13
1630741200000.0,25646.53
1630742700000.0,1561.86
1630743000000.0,11024.96
1630743900000.0,10436.98
1630744800000.0,13865.46
1630746000000.0,11149.92
1630746600000.0,10240.73
1630747200000.0,3937.99
1630748400000.0,10447.36
1630749000000.0,21134.12
1630749900000.0,24803.91
1630750500000.0,6203.35
1630751100000.0,1154.49
1630752300000.0,31187.05
1630752600000.0,92554.73
1630753200000.0,14567.17
1630753500000.0,13346.66
1630753800000.0,16732.92
1630754400000.0,3519.98
1630755000000.0,7838.77
1630755600000.0,11053.56
1630756500000.0,11142.96
1630757400000.0,11872.98
1630758300000.0,20796.33
1630759200000.0,2293.23
1630759800000.0,10722.73
1630760400000.0,2869.68
1630761600000.0,14592.59
1630762500000.0,12812.08
1630763400000.0,33916.54
1630764300000.0,12978.94
1630764900000.0,9189.59
1630765200000.0,13639.72
1630766100000.0,4914.08
1630767300000.0,14243.97
1630768200000.0,10271.24
1630768500000.0,12871.91
1630769400000.0,26635.3
1630770300000.0,8770.44
1630771500000.0,15756.15
1630772100000.0,232.57
1630772700000.0,13877.43
1630773900000.0,8059.01
1630775100000.0,18053.62
1630775400000.0,1109.31
1630776000000.0,8357.48
1630776300000.0,8459.94
1630776600000.0,14915.56
1630777500000.0,11143.68
1630778100000.0,13226.62
1630778400000.0,5286.83
1630778700000.0,10346.84
1630779600000.0,4533.68
1630780500000.0,1602.65
1630782000000.0,31868.2
1630782900000.0,16228.13
1630783800000.0,10886.33
1630784400000.0,21026.09
1630785600000.0,20129.89
1630785900000.0,10021.41
1630786200000.0,16189.32
1630787100000.0,10149.74
1630788300000.0,10680.52
1630789500000.0,7862.23
1630791300000.0,14385.35
1630793100000.0,10439.12
1630794600000.0,34805.16
1630795200000.0,2679.64
1630796100000.0,5832.69
1630797000000.0,16353.51
1630798200000.0,12109.47
1630799400000.0,11151.44
1630800300000.0,13793.67
1630801500000.0,3511.83
1630802100000.0,14814.51
1630803000000.0,9548.56
1630804500000.0,14719.9
1630805700000.0,11520.13
1630806900000.0,10356.04
1630808100000.0,18476.27
1630809600000.0,8908.43
1630811100000.0,26077.71
1630811700000.0,14111.11
1630812300000.0,5512.05
1630812900000.0,762.63
1630813500000.0,4945.76
1630814100000.0,11142.53
1630814700000.0,2158.92
1630815300000.0,10774.3
1630816800000.0,10480.93
1630818600000.0,7006.6
1630819200000.0,15216.34
1630820400000.0,10808.57
1630821600000.0,13233.39
1630822500000.0,7635.77
1630823100000.0,13295.89
1630823700000.0,16007.85
1630824600000.0,12960.64
1630825500000.0,13612.7
1630826100000.0,10612.71
1630826700000.0,15370.19
1630827900000.0,639.09
1630829100000.0,12442.35
1630830000000.0,10220.27
1630831200000.0,15950.8
1630831800000.0,665.41
1630832100000.0,13461.93
1630832700000.0,11152.2
1630833600000.0,12129.14
1630834500000.0,1199.66
1630835100000.0,11417.8
1630836000000.0,10139.99
1630836600000.0,10710.57
1630837500000.0,18432.34
1630838100000.0,4484.68
1630839000000.0,722.89
1630840200000.0,30127.75
1630840800000.0,93395.13
1630841100000.0,13364.62
1630841400000.0,13602.82
1630841700000.0,11538.34
1630842300000.0,2260.39
1630843500000.0,11977.77
1630844700000.0,16837.73
1630845900000.0,11110.8
1630847100000.0,12215.31
1630848900000.0,10941.5
1630849800000.0,11926.08
1630851000000.0,14072.51
1630851300000.0,17295.0
1630851600000.0,16001.94
1630852200000.0,7771.97
1630852500000.0,10022.53
1630852800000.0,13719.57
1630853700000.0,6626.47
1630854000000.0,11537.26
1630854900000.0,3772.48
1630855800000.0,6822.63
1630856400000.0,14292.04
1630857300000.0,1827.09
1630857900000.0,11231.11
1630859100000.0,12268.23
1630860300000.0,11697.71
1630861200000.0,10331.3
1630861800000.0,10543.03
1630863300000.0,14599.14
1630865100000.0,14836.53
1630867200000.0,2522.51
1630868400000.0,26121.61
1630869300000.0,25041.08
1630869600000.0,14398.72
1630869900000.0,11086.76
1630870500000.0,7601.57
1630871100000.0,4392.65
1630872300000.0,13141.31
1630873200000.0,10783.88
1630873500000.0,3907.87
1630873800000.0,2495.05
1630874700000.0,63984.83
1630875300000.0,33077.87
1630875600000.0,8213.22
1630875900000.0,1166.31
1630876200000.0,2452.0
1630876800000.0,12782.35
1630877400000.0,12907.79
1630878300000.0,12794.93
1630878900000.0,3026.85
1630879500000.0,10946.24
1630880400000.0,9906.96
1630881300000.0,12852.57
1630882200000.0,13381.83
1630882800000.0,8919.2
1630883700000.0,5940.75
1630884600000.0,11393.55
1630885500000.0,13580.09
1630886700000.0,11356.09
1630887300000.0,14534.98
1630887900000.0,8446.76
1630888200000.0,10194.21
1630888800000.0,970.29
1630889700000.0,12259.85
1630890900000.0,13730.86
1630891500000.0,1859.61
1630891800000.0,11095.18
1630892700000.0,10975.17
1630894200000.0,7810.61
1630895100000.0,397.28
1630896600000.0,11056.28
1630898100000.0,13144.17
1630899600000.0,6308.98
1630900200000.0,2568.57
1630900500000.0,10530.58
1630901700000.0,10811.56
1630903200000.0,5564.9
1630905000000.0,10114.49
1630905900000.0,176.87
1630907700000.0,10626.13
1630908900000.0,10171.53
1630910400000.0,16963.84
1630911300000.0,11346.16
1630912800000.0,10802.18
1630914000000.0,19122.89
1630914600000.0,2293.06
1630914900000.0,2386.37
1630915500000.0,9855.24
1630916400000.0,10153.27
1630917600000.0,1831.1
1630919100000.0,10139.33
1630920000000.0,16683.26
1630921500000.0,8252.22
1630922700000.0,1177.28
1630924200000.0,2162.3
1630925400000.0,13483.3
1630926300000.0,15098.83
1630926900000.0,93191.66
1630927200000.0,27637.64
1630927500000.0,14651.58
1630927800000.0,710.76
1630928100000.0,10954.75
1630928400000.0,33330.93
1630928700000.0,12118.14
1630929000000.0,22719.25
1630929600000.0,101518.72
1630929900000.0,23775.06
1630930200000.0,2254.66
1630930500000.0,16101.27
1630930800000.0,9567.38
1630931400000.0,15819.05
1630931700000.0,11233.27
1630932300000.0,6361.92
1630932900000.0,1478.4
1630933800000.0,14469.8
1630934700000.0,12813.8
1630935600000.0,11617.57
1630936200000.0,12309.92
1630936800000.0,17128.08
1630937400000.0,19039.92
1630938000000.0,7894.84
1630938600000.0,9003.64
1630939200000.0,12044.27
1630940100000.0,10685.7
1630941000000.0,9448.9
1630941900000.0,11913.01
1630943100000.0,15055.81
1630944300000.0,22932.74
1630944600000.0,11835.26
1630945500000.0,1733.09
1630946700000.0,4301.15
1630947900000.0,12308.88
1630949400000.0,11463.79
1630951500000.0,1346.49
1630953000000.0,13594.37
1630954200000.0,14949.22
1630954800000.0,15625.2
1630955400000.0,12858.84
1630955700000.0,7256.79
1630956300000.0,22067.59
1630956900000.0,4945.8
1630957500000.0,7065.05
1630958700000.0,14006.69
1630959600000.0,10407.37
1630960200000.0,12780.52
1630961700000.0,10177.04
1630962900000.0,11040.6
1630964100000.0,18299.41
1630964700000.0,1689.03
1630965300000.0,34203.2
1630965900000.0,13429.86
1630966200000.0,260.93
1630966800000.0,12424.93
1630967100000.0,16347.43
1630967400000.0,1986.28
1630967700000.0,12587.37
1630968300000.0,14716.04
1630969200000.0,26848.44
1630969500000.0,12942.76
1630970100000.0,13549.95
1630971000000.0,14963.39
1630971300000.0,10591.68
1630971900000.0,10194.9
1630972800000.0,14643.65
1630973400000.0,51569.07
1630974300000.0,10991.78
1630974900000.0,6266.3
1630975500000.0,12166.44
1630976400000.0,13482.5
1630977600000.0,2685.99
1630978500000.0,6215.19
1630980000000.0,11321.88
1630981200000.0,10799.85
1630982100000.0,10330.53
1630982700000.0,11211.3
1630983300000.0,14073.3
1630984200000.0,16116.38
1630984800000.0,19751.79
1630985400000.0,7000.08
1630986300000.0,7555.03
1630987500000.0,223.54
1630988700000.0,11959.49
1630990200000.0,44205.64
1630991100000.0,10813.79
1630991700000.0,11467.47
1630992600000.0,14529.11
1630993800000.0,11195.26
1630994400000.0,10613.74
1630996200000.0,2757.56
1630997400000.0,31178.77
1630998000000.0,2779.22
1630998300000.0,20640.94
1630998600000.0,19678.76
1630998900000.0,14199.93
1630999200000.0,11944.21
1630999800000.0,11369.39
1631000400000.0,14204.86
1631001300000.0,22822.56
1631002200000.0,14779.03
1631002500000.0,21827.56
1631002800000.0,45579.41
1631003100000.0,206740.08
1631003400000.0,163279.28
1631003700000.0,33148.22
1631004000000.0,45899.39
1631004300000.0,21601.42
1631004600000.0,11207.44
1631004900000.0,10251.08
1631005200000.0,27257.35
1631005500000.0,17621.35
1631006100000.0,11549.12
1631006700000.0,18042.01
1631007300000.0,433117.18
1631007900000.0,31157.38
1631008200000.0,16899.35
1631008500000.0,26400.3
1631009100000.0,13449.88
1631009700000.0,17961.07
1631010300000.0,13455.2
1631010900000.0,23162.25
1631011500000.0,1661.31
1631012100000.0,11220.23
1631012700000.0,1616.5
